45.966,-120.574,76.547,35.012,81.412,-101.239,21.938,57.839,23.326,-5.55,50.381,-71.273,67.245,34.153,50.171,-97.036,-42.793,35.194,118.638,25.474,9.777,-7.983,33.591,-29.849,27.427,-2.411,-3.882,-102.146,-103.445,32.796,90.068,56.846,-56.761,-78.302,-71.081,14.877,102.866,76.399,14.208,98.864,26.043,-65.862
62.014,160.686,-13.878,-33.243,-20.126,21.415,-9.036,-4.552,8.771,8.73,-60.4,45.997,81.87,-21.05,-83.836,2.426,-48.85,-78.603,-100.213,22.236,-57.879,-54.226,-32.666,-67.697,29.974,103.949,-72.775,51.517,-74.865,-75.866,-44.917,15.824,-22.092,-98.347,75.175,60.49,-78.348,-40.33,7.013,-114.99,-32.259,56.164
124.859,-3.486,68.391,-34.173,-23.63,-2.781,-64.044,34.909,-39.178,82.98,136.582,-50.705,-31.467,15.859,10.202,-40.255,-5.741,7.399,10.611,-131.512,-62.777,24.804,84.729,49.844,5.829,-27.674,18.785,27.757,9.278,-58.935,133.144,-32.73,-1.887,-64.317,-14.375,-57.574,37.591,-78.477,-109.763,15.445,73.464,-82.69
8.926,109.919,71.271,78.128,38.201,16.683,-134.525,22.363,-39.013,103.509,9.057,-0.69,-2.116,41.494,-64.295,-133.906,-78.085,27.239,-27.701,41.92,1.551,6.632,151.419,40.961,40.72,53.796,-68.369,28.311,-29.714,18.564,-34.273,-8.823,-39.92,-22.841,-54.259,-49.582,35.059,-18.889,-58.233,-38.847,-32.742,13.775
109.235,-47.501,108.138,-3.157,78.043,33.952,81.685,62.776,-8.464,121.149,-0.507,56.66,-4.844,-102.637,38.837,-65.374,-119.221,33.397,41.009,30.55,50.764,-117.753,-220.35,-17.233,28.333,-20.622,-16.012,-106.694,2.377,28.017,16.443,-48.246,51.786,-46.559,-19.242,23.544,53.436,50.868,86.636,-77.181,-32.193,27.96
105,-75.523,-75.22,83.051,41.22,-111.293,-86.171,24.082,-39.446,28.134,-82.375,-101.095,73.918,-33.083,-37.345,49.872,-87.059,78.303,-26.994,8.064,100.744,-54.054,-28.894,-91.589,37.973,-11.305,59.449,12.532,41.204,95.972,31.767,77.28,-90.141,31.992,43.639,48.262,-97.789,-3.449,-58.119,-101.878,102.565,13.747
62.986,-26.768,66.537,50.907,-6.862,4.334,-32.607,19.775,30.92,7.196,80.889,-58.368,-34.346,-55.199,-13.875,29.525,84.904,67.496,27.17,32.679,-38.278,-0.263,-35.847,-2.834,-120.733,38.976,74.561,64.556,55.593,33.357,-25.078,-25.453,11.98,33.105,60.095,58.804,27.032,-7.052,37.015,-36.787,-12.77,-0.523
21.664,-69.513,85.306,10.176,38.903,-29.273,57.456,28.747,53.479,-5.402,62.761,-126.615,2.274,53.787,54.863,0.234,-62.385,115.284,-19.579,-50.787,-14.853,3.911,-50.849,101.549,75.466,-59.047,51.429,-53.108,-93.767,-38.105,-117.205,-19.478,-103.295,-26.517,-2.592,3.025,2.606,69.845,-62.527,28.817,44.127,7.635
-5.154,62.416,-32.355,33.685,37.248,-29.299,-36.139,-81.958,-71.949,-97.136,-12.179,68.949,47.337,-83.359,-8.194,103.399,37.815,27.846,-43.877,8.909,-5.271,-74.297,14.472,98.578,27.45,-100.181,-27.326,85.529,-56.201,21.112,-23.566,30.612,36.86,-30.149,-33.12,7.2,29.841,-26.366,-42.884,80.767,-129.757,29.87
35.632,25.567,-34.136,-79.255,67.069,-36.233,57.787,-6.676,-141.294,7.362,-64.925,0.625,40.249,-25.85,-42.71,-10.442,65.647,-45.417,-87.139,-133.778,107.985,-72.678,-65.43,42.293,-0.569,-83.182,-102.098,-61.498,76.684,12.154,78.412,-35.398,52.479,-48.462,85.202,-12.777,67.258,-30.708,93.713,-15.277,-169.506,-26.987
55.739,11.233,-13.448,-58.558,1.723,16.19,50.895,68.474,70.635,59.779,65.576,84.382,-25.098,65.129,-70.203,11.572,69.322,-49.132,-9.504,6.781,-6.205,-61.81,91.983,27.901,-39.283,22.957,-133.179,-45.26,7.358,-101.369,38.139,7.994,-14.987,-12.492,48.767,7.46,10.697,13.75,48.303,-20.676,6.079,-2.821
20.708,-11.821,89.435,58.564,-12.823,34.946,-142.747,42.177,-6.811,58.005,91.822,35.895,-85.433,125.408,-46.96,11.611,6.015,-59.156,22.522,14.793,3.807,-40.901,21.679,-84.59,10.042,-27.719,-9.456,25.15,14.659,-79.785,53.587,-29.926,13.785,22.89,17.751,-12.318,63.229,-35.772,7.696,-35.321,94.097,-32.656
31.242,8.457,40.128,-1.285,-48.301,-39.126,3.71,-79.51,39.624,-13.4,-49.558,-103.496,-14.383,30.976,-5.023,58.706,-125.41,-24.563,-68.225,-30.119,-119.191,30.857,-51.043,32.491,-39.179,113.507,-20.114,12.515,21.42,-28.253,19.903,42.297,89.947,17.862,41.442,49.657,-12.218,17.814,46.973,10.995,-161.983,35.916
25.995,2.193,23.933,24.554,-16.857,-90.417,-14.716,-19.427,6.456,-67.951,53.655,23.286,7.735,-87.123,81.127,45.846,-23.406,0.656,-155.368,86.824,-41.302,29.258,-30.148,103.393,68.537,-19.236,-19.438,-51.024,84.388,15.195,2.232,-21.702,84.417,-68.785,-90.26,-107.283,-16.146,-92.119,51.092,39.104,134.375,-76.462
-152.029,-8.848,97.031,9.413,-29.007,-66.201,4.716,-154.549,-105.782,0.193,-91.789,83.105,18.017,62.859,33.218,-124.145,-62.45,-41.914,-76.179,36.068,-9.9,-8.48,88.808,68.086,41.401,-3.917,18.554,71.773,-12.317,41.231,16.244,82.341,12.268,12.58,-75.849,-41.412,1.109,-178.986,-33.833,111.381,-78.578,-5.349
87.463,-28.183,-100.27,93.134,-47.172,-42.356,26.196,104.747,39.28,38.308,-61.04,49.872,-37.72,-4.796,99.633,-17.684,-59.879,-36.379,-12.629,20.248,87.149,-29.458,-20.944,-134.611,-91.793,88.896,-113.151,50.233,-75.785,-3.778,-30.272,37.356,66.288,-2.242,23.266,-13.839,24.21,-56.265,-139.926,-75.38,-37.429,1.83
12.86,-5.079,86.446,-86.327,37.885,16.46,-94.279,-52.619,115.552,-14.66,-29.327,-7.99,39.577,-7.912,82.611,-22.783
62.185,-100.578,-56.851,21.879,-85.658,7.563,66.051,13.328,14.556,-94.177,89.853,-65.459,-138.813,-111.466,53.173,-85.336
-1.762,27.047,50.442,54.975,44.202,-7.092,-71.536,-63.938,39.534,64.352,66.218,-30.598,54.225,-8.318,-14.276,-84.449
112.969,37.901,-84.282,18.963,-101.384,-11.503,100.905,-53.362,1.941,-1.572,-6.254,-58.223,-139.592,49.29,104.129,81.174
-21.432,-51.267,-79.84,-2.508,24.388,-140.627,-22.699,-62.546,-6.845,27.605,-15.729,69.145,19.534,-43.22,51.167,70.331
-62.078,87.42,103.952,-83.169,11.818,51.292,35.528,16.632,-17.497,-50.172,11.41,-60.207,-20.442,25.904,52.799,14.642
-87.426,31.676,-25.106,-123.956,-55.407,70.766,-30.314,-73.015,-10.467,85.335,102.839,-131.383,59.049,41.535,14.524,82.591
156.127,-19.068,-38.493,-34.18,82.056,-36.986,-85.644,63.947,62.066,-12.319,-20.772,-75.408,-4.992,-2.06,37.12,150.576
-24.272,74.426,103.618,44.153,96.624,5.988,12.342,2.427,-53.823,-38.235,-27.168,-17.445,-45.773,10.125,71.48,-4.074
-154.264,-61.607,-41.542,15.491,-1.914,-26.837,72.118,10.282,-50.777,-105.721,-121.354,-53.724,-66.705,73.367,-65.599,0.177
93.306,-4.546,-20.463,59.238,-50.672,-4.096,71.628,58.594,-50.776,-20.8,23.642,9.321,52.369,-115.157,-11.176,-66.407
-76.944,-5.69,-99.109,13.365,-91.674,-5.308,5.81,-82.868,78.203,33.974,78.005,43.577,-17.524,80.645,14.835,-43.321
-5.261,31.442,-13.042,3.931,85.908,-36.826,58.263,-142.481,-72.16,8.358,44.541,10.508,-6.207,160.536,18.39,-0.761
40.239,-52.572,-160.628,77.652,51.201,10.529,-39.169,-22.223,-46.824,-27.25,-12.991,10.81,23.601,-79.967,-43.438,9.082
6.754,-42.439,62.319,5.034,7.229,-112.445,-41.48,-48.069,37.048,32.771,72.968,14.969,29.858,23.729,-65.556,34.236
132.781,-63.291,2.261,26.024,165.741,-0.95,96.18,-60.453,-130.905,-51.333,-19.979,31.933,-46.669,-3.119,-31.384,-19.161
-103.013,-100.071,-27.666,-24.842,-18.298,-53.132,-38.281,-81.139,20.251,-168.377,-80.81,58.147,-9.84,14.736,-114.38,-63.575
24.94,-82.79,116.135,15.747,-26.755,-64.535,-50.896,3.987,-2.784,-6.997,36.943,-53.685,7.207,94.788,-14.943,34.518
-33.349,-56.412,54.544,13.957,26.085,-1.338,-50.455,-119.671,66.237,86.731,-95.903,63.871,21.963,11.817,-29.872,32.196
81.115,53.809,-47.654,50.239,-60.543,67.728,-1.404,35.784,-0.586,-98.121,-43.699,21.63,-10.057,-27.383,0.437,59.469
27.422,38.898,-25.09,-21.116,43.711,46.04,-112.885,24.163,65.312,179.804,34.966,50.002,-105.243,-39.775,18.879,62.417
2.376,32.525,-69.071,75.504,69.359,-4.98,-69.729,-2.441,12.37,22.43,-117.421,22.756,66.489,-70.031,-53.954,-54.713
-175.704,-21.196,6.236,118.116,70.948,86.469,-33.926,43.48,16.857,59.975,-39.287,28.768,-81.312,16.308,86.777,-8.583
-24.847,2.868,-41.619,4.937,-10.485,-92.218,-64.199,-78.274,117.103,-28.594,49.239,-51.084,-103.655,-14.973,39.35,15.211
-31.134,95.341,-25.558,-4.364,4.346,-13.718,8.229,-4.601,66.196,-31.681,-23.64,99.524,25.705,52.798,-94.517,-54.621
78.851,98.248,-27.788,-21.811,50.918,72.563,66.766

